date,open,high,low,close,adj_close,volume,rsi,macd,macd_signal,macd_hist,sma_20,ema_20,bb_upper,bb_middle,bb_lower,atr,returns,volatility,day_of_week,day_of_month,month,week_of_year
2017-12-22,418.147216796875,421.69024658203125,415.70135498046875,420.7759094238281,406.5692138671875,10658428,51.21821878793098,0.6049762349864523,1.265522866143104,-0.6605466311566517,421.8033950805664,420.47744693974323,432.767673440252,421.8033950805664,410.83911672088084,8.704013070555373,0.008160345927771484,0.00967322461782241,4,22,12,51
2017-12-26,422.810302734375,429.2334899902344,419.7472839355469,425.0732727050781,410.7215270996094,11596338,55.6575968145714,0.9263228380953024,1.1976828605335437,-0.2713600224382413,421.31079864501953,420.9151446316799,430.6353283699047,421.31079864501953,411.98626892013436,8.759883997993382,0.01021294989804522,0.010022638968802348,1,26,12,52
2017-12-27,426.5362243652344,428.59344482421875,420.1358947753906,422.30743408203125,408.0490417480469,9520350,52.355167869412554,0.946897034839651,1.1475256953947652,-0.2006286605551142,420.862776184082,421.0477436269514,429.0183820817889,420.862776184082,412.7071702863751,8.73828871591015,-0.006506733781321161,0.009958131590674869,2,27,12,52
2017-12-28,422.9931640625,427.1762390136719,420.1816101074219,422.5131530761719,408.2478332519531,15511891,52.580538793482354,0.9686362023645643,1.111747796788725,-0.14311159442416077,420.3644653320313,421.187306431639,426.61557328130584,420.3644653320313,414.1133573827567,8.613741586648711,0.00048713088508089974,0.009924333430850514,3,28,12,52
2017-12-29,423.56463623046875,426.2161865234375,419.90728759765625,421.07305908203125,406.8563232421875,11089700,50.77007026791392,0.8597504314926709,1.0613483237295143,-0.20159789223684332,420.35303497314453,421.1764257316763,426.5980793993905,420.35303497314453,414.1079905468986,8.449109968015321,-0.003408400386250232,0.008027893458730164,4,29,12,52
2018-01-01,421.827392578125,421.827392578125,414.87847900390625,415.9071044921875,401.86480712890625,9453202,44.80958889492744,0.3525443994944908,0.9195875388825097,-0.5670431393880189,420.34503479003905,420.6745856136298,426.6123906681637,420.34503479003905,414.0776789119144,8.341953082744137,-0.012268546938400404,0.008015027388420323,0,1,1,1
2018-01-02,417.39288330078125,420.3873291015625,414.3755798339844,416.547119140625,402.48321533203125,9499419,45.660748946327246,0.002198455787208786,0.7361097222634496,-0.7339112664762408,420.5633316040039,420.2814935685817,425.9153660489924,420.5633316040039,415.21129715901543,8.175509953089422,0.0015388403841261056,0.007709674259252103,1,2,1,1
2018-01-03,422.8788757324219,423.3360595703125,417.4157409667969,418.2157897949219,404.0955505371094,13507800,47.91611167805706,-0.13920083202566502,0.5610476114056268,-0.7002484434312918,420.5884765625,420.0847598758522,425.8912052354299,420.5884765625,415.2857478895701,8.076469272846428,0.004005958936265097,0.007156449940991994,2,3,1,1
2018-01-04,419.7472839355469,421.41595458984375,418.6272277832031,420.7301940917969,406.5250549316406,9008932,51.202717027396154,-0.04781815541008427,0.43927445804248455,-0.4870926134525688,420.4433258056641,420.14622980118025,425.56041421412397,420.4433258056641,415.3262373972042,7.7281618101375305,0.006012217516005336,0.006523847951030669,3,4,1,1
2018-01-05,421.41595458984375,423.74749755859375,420.70733642578125,422.0788269042969,407.82818603515625,7441284,52.91878740097388,0.1319061392933918,0.377800794292666,-0.2458946549992742,420.25360107421875,420.33028666814374,424.8009754742011,420.25360107421875,415.7062266742364,7.393304618900028,0.003205457633986164,0.006445880865583098,4,5,1,1
2018-01-08,423.38177490234375,425.62188720703125,422.1931457519531,424.5018310546875,410.1693420410156,8827020,55.91824966490002,0.46450064840223604,0.39514076511458,0.06935988328765602,420.42618255615236,420.72757660971934,425.32945224427567,420.42618255615236,415.52291286802904,7.118287167745338,0.005740643680617552,0.006039990565959459,0,8,1,2
2018-01-09,424.3189392089844,431.5193176269531,422.4217224121094,430.1706848144531,415.64678955078125,14294571,62.015426561094095,1.1720031916636913,0.5505132504244024,0.6214899412392889,420.9930694580078,421.6269202482654,427.4149068430181,420.9930694580078,414.57123207299753,7.259666313966654,0.01335413264456653,0.006524901911900535,1,9,1,2
2018-01-10,431.1078796386719,433.1194152832031,427.67913818359375,430.81072998046875,416.26519775390625,11727682,62.6436789030336,1.764015873369317,0.7932137750133853,0.9708020983559317,421.60453033447266,422.5015687941895,429.21101624934414,421.60453033447266,413.9980444196012,7.129709941512563,0.001487886526464921,0.006508979693045722,2,10,1,2
2018-01-11,430.55926513671875,430.9478759765625,427.4505310058594,428.707763671875,414.2333068847656,7849171,59.18022169137474,2.039982731873465,1.0425675663854013,0.9974151654880639,422.13255767822267,423.0926349730167,430.16025709086955,422.13255767822267,414.1048582655758,6.87025530074046,-0.004881415810346956,0.006641955789562312,3,11,1,2
2018-01-12,431.1078796386719,435.5881042480469,428.93634033203125,433.8508605957031,419.2027282714844,15071161,64.3687136763832,2.643223954176392,1.3626988439435994,1.2805251102327926,422.7611602783203,424.11722788946304,432.2575459116931,422.7611602783203,413.26477464494747,6.870975677556991,0.011996743142175914,0.006930513599219257,4,12,1,2
2018-01-15,434.30804443359375,438.1939392089844,432.1136474609375,433.91943359375,419.2689514160156,11120925,64.43362541157019,3.091196843811474,1.7083984439171744,1.3827983998942996,423.4331939697266,425.05077128987136,434.02726614356425,423.4331939697266,412.8391217958889,6.814498254020554,0.00015805661409240557,0.006892991927613354,0,15,1,3
2018-01-16,433.2565612792969,433.2565612792969,420.5930480957031,421.9416809082031,407.6956481933594,10825151,47.98853975155788,2.4514551973131233,1.8570097945963644,0.5944454027167589,423.47776794433594,424.7546674439982,434.0388100050401,423.47776794433594,412.9167258836318,7.279633057165292,-0.02760363274432376,0.00955242229938563,1,16,1,3
2018-01-17,423.3360595703125,424.7075500488281,414.6498718261719,422.6502990722656,408.38031005859375,13204016,48.82076141120886,1.978824242946871,1.881372684266466,0.097451558680405,423.4446228027344,424.55425140859506,434.0116819753168,423.4446228027344,412.877563630152,7.478064854700359,0.0016794220531548554,0.009481035948639329,2,17,1,3
2018-01-18,424.7075500488281,424.9818420410156,418.3529357910156,420.4559020996094,406.2600402832031,9381821,46.347587270227734,1.410927021702264,1.7872835517536256,-0.3763565300513616,423.4800537109375,424.16393242678686,434.00194258643546,423.4800537109375,412.95816483543956,7.417410668650334,-0.005191992002544499,0.009356746680637806,3,18,1,3
2018-01-19,421.96453857421875,427.1762390136719,421.5531005859375,425.759033203125,411.3841247558594,9973533,52.59723673757399,1.3729561583670602,1.7044180730763125,-0.33146191470925235,423.89950408935545,424.3158467864381,434.07686386069827,423.89950408935545,413.7221443180126,7.367619686179774,0.012612811657616518,0.009648036644506983,4,19,1,3
2018-01-22,433.3937072753906,445.41717529296875,429.73638916015625,444.1371154785156,429.1416931152344,45700733,66.96048291895343,2.7936185277695813,1.9222581640149663,0.871360363754615,425.0675643920898,426.20358666187406,438.41230143157014,425.0675643920898,411.7228273526095,8.245514143584343,0.04316545473416333,0.013302689765723701,0,22,1,4
2018-01-23,445.7372131347656,453.02899169921875,445.7372131347656,449.5088195800781,434.3320617675781,22526810,69.8373210743795,4.303348990215113,2.3984763292549958,1.9048726609601174,426.28934173583986,428.423132654084,443.3652320979256,426.28934173583986,409.2134513737541,8.291682863378542,0.012094697593050707,0.013363981066500158,1,23,1,4
2018-01-24,448.82305908203125,448.82305908203125,440.0911865234375,441.78271484375,426.8667907714844,14289485,61.53773489755186,4.8208177896295865,2.882944621329914,1.9378731682996726,427.26310577392576,429.69547381500456,445.50127921289663,427.26310577392576,409.0249323349549,8.372107877182977,-0.017187882416958344,0.013965873425456127,2,24,1,4
2018-01-25,442.4913024902344,444.3656921386719,437.1195983886719,441.5769958496094,426.6679992675781,13669901,61.32874205733091,5.154893336195187,3.3373343643029685,1.8175589718922183,428.21629791259767,430.8270473421098,447.33335179311615,428.21629791259767,409.0992440320792,8.291678296669906,-0.00046565650313723506,0.013973841567749114,3,25,1,4
2018-01-29,441.7141418457031,446.7886657714844,438.5596923828125,440.93695068359375,426.049560546875,9897064,60.63872335191029,5.306830479535108,3.7312335873493963,1.575596892185712,429.2094924926758,431.789895279394,448.79708643274415,429.2094924926758,409.62189855260743,8.287199374670047,-0.0014494531464079863,0.013939124627593181,0,29,1,5
2018-01-30,441.5312805175781,441.5312805175781,433.8508605957031,434.49090576171875,419.8211975097656,9182956,54.04379563984091,4.851178441608738,3.955222558201265,0.8959558834074732,430.13868255615233,432.04713437294873,448.8578764379765,430.13868255615233,411.4194886743282,8.243857985184686,-0.014618971968399452,0.014080369215270564,1,30,1,5
2018-01-31,434.30804443359375,440.93695068359375,430.4449768066406,439.4740295410156,424.6360778808594,12551686,57.859322654488324,4.836416167033576,4.131461279967727,0.7049548870658491,431.2850280761719,432.75445772228846,449.33039891830595,431.2850280761719,413.23965723403785,8.404437691739576,0.011468879355623907,0.014228516789558252,2,31,1,5
2018-02-01,440.3655090332031,444.6399841308594,428.1820068359375,431.4964599609375,416.9278259277344,16524809,50.61433681937316,4.133347111710236,4.131838446316229,0.0015086653940068473,431.94906158447264,432.6346484116836,448.97021282836664,431.94906158447264,414.92791034057865,8.97969052053831,-0.018152539271569346,0.014975150714650555,3,1,2,5
2018-02-02,427.4505310058594,431.54217529296875,411.9068908691406,413.4383850097656,399.47943115234375,28965593,38.777627889833695,2.0948756664294024,3.724445890338864,-1.6295702239094618,431.58447113037107,430.80643284959615,449.82026880301663,431.58447113037107,413.3486734577255,9.740804370773295,-0.04184987972510046,0.01789756020612196,4,2,2,5
2018-02-05,408.70672607421875,417.164306640625,403.1293029785156,412.4326171875,398.5076599121094,19191099,38.24121394819008,0.39367723582722647,3.0582921594365367,-2.66461492360931,431.10216064453124,429.0565456436822,450.77196162466157,431.10216064453124,411.4323596644009,10.047532891583016,-0.0024326909612949477,0.01787438493665009,0,5,2,6
2018-02-06,400.9349060058594,410.535400390625,398.19189453125,407.8381042480469,394.0682373046875,24062503,35.80461395411844,-1.3101707404224499,2.1845995794647397,-3.4947703198871896,430.2689743041992,427.0357417012408,452.26112441627157,430.2689743041992,408.27682419212687,10.347046446202086,-0.011140032936251432,0.01793210903357442,1,6,2,6
2018-02-07,412.6155090332031,413.9184265136719,406.8780517578125,408.88958740234375,395.084228515625,15532284,36.79712854943816,-2.5462846497860596,1.23842273361458,-3.7847073834006397,429.2049194335938,425.30753652991723,453.0908885405063,429.2049194335938,405.31895032668126,10.110855611177607,0.002578187627258588,0.017609465819678347,2,7,2,6
2018-02-08,410.48968505859375,416.31854248046875,407.952392578125,413.5298156738281,399.5677795410156,13825894,41.123249241674266,-3.1155718146700906,0.36762382395764603,-3.4831956386277367,428.3408737182617,424.1858488293373,453.1638322497712,428.3408737182617,403.51791518675225,9.986233774832332,0.01134836497295888,0.017861766738450354,3,8,2,6
2018-02-09,406.4208984375,412.3640441894531,405.04937744140625,410.4668273925781,396.6082458496094,11580639,39.21512730778923,-3.7704303758080187,-0.4599870159954869,-3.3104433598125316,427.4288269042969,422.8792753591698,453.44269507987804,427.4288269042969,401.41495872871576,9.878676950374443,-0.007406934555030831,0.01789209204817402,4,9,2,6
2018-02-12,412.82122802734375,419.7701416015625,412.38690185546875,418.5357971191406,404.4047546386719,11877059,46.285864944792216,-3.596849835824969,-1.0873595799613833,-2.509490255863586,426.66307373046874,422.4656107648813,452.77714116870646,426.66307373046874,400.549006292231,9.837579611703722,0.01965803126605703,0.018280163067362135,0,12,2,7
2018-02-14,421.96453857421875,430.8793029785156,421.0502014160156,426.8333740234375,412.42218017578125,22247829,52.41572490013452,-2.757948977822309,-1.4214774595335684,-1.3364715182887408,426.30877075195315,422.8815882180772,452.21084102657323,426.30877075195315,400.40670047733306,10.016574343680244,0.019825250220914414,0.01889793751501299,2,14,2,7
2018-02-15,428.66204833984375,432.3650817871094,424.3189392089844,427.7477111816406,413.3056335449219,13363743,53.051528799797886,-1.9963222761365955,-1.536446422854174,-0.4598758532824214,426.599072265625,423.3450285003213,452.42889920672854,426.599072265625,400.7692453245215,9.875829217569153,0.0021421407365229683,0.017786400669882973,3,15,2,7
2018-02-16,429.5534973144531,430.9250183105469,419.72442626953125,421.1873779296875,406.96673583984375,9628162,48.086859145516605,-1.9001875154144727,-1.609194641366234,-0.2909928740482388,426.5259262084961,423.1395379697848,452.40830020307527,426.5259262084961,400.64355221391696,9.970455133529615,-0.015336921929588798,0.018144981710149537,4,16,2,7
2018-02-19,421.0502014160156,426.07904052734375,417.6443176269531,423.793212890625,409.48468017578125,8941900,50.08501378898552,-1.5953408254815145,-1.60642387818929,0.011083052707775654,426.6927917480469,423.20179272415055,452.45925081872923,426.6927917480469,400.92633267736454,9.860759974019688,0.006186878091518855,0.01815718979028515,0,19,2,8
2018-02-20,424.7075500488281,424.958984375,420.0444641113281,421.0959167480469,406.8784484863281,8458450,48.024474859398474,-1.5534892270732144,-1.5958369479660752,0.042347720892860874,426.45963592529296,423.00123310737877,452.33981342544735,426.45963592529296,400.57945842513857,9.507457137566274,-0.0063646515813226,0.017983496828484342,1,20,2,8
2018-02-21,425.1647033691406,426.3076171875,421.5759582519531,424.8675537109375,410.52276611328125,11917390,51.05663928886577,-1.2021246076101875,-1.5170944798948978,0.3149698722847103,425.49615783691405,423.1789779267653,450.07417069021216,425.49615783691405,400.91814498361595,9.200617373415335,0.00895671701596501,0.01512409855681713,2,21,2,8
2018-02-22,421.50738525390625,425.62188720703125,420.5930480957031,422.58172607421875,408.3140563964844,11196908,49.18390920899665,-1.095484735944524,-1.4327725311048232,0.3372877951602993,424.1498031616211,423.1220967979513,446.13173278282846,424.1498031616211,402.1678735404137,8.902633211837678,-0.005380094612435271,0.014758009643524344,3,22,2,8
2018-02-23,423.0617370605469,428.8220520019531,421.8502502441406,427.107666015625,412.6872253417969,10610664,52.870034352800026,-0.638407180357035,-1.2738994609552654,0.6354922805982304,423.41605072021486,423.50167481868215,443.9250130280769,423.41605072021486,402.90708841235283,8.764716679407309,0.010710212160502497,0.014662554089721492,4,23,2,8
2018-02-26,429.2792053222656,431.97650146484375,428.1820068359375,429.1420593261719,414.65289306640625,8435611,54.46881396788177,-0.11073490342454306,-1.041266549449121,0.9305316460245778,422.79430389404297,424.0388542955859,441.75913207134033,422.79430389404297,403.8294757167456,8.486439448679555,0.004763186129448815,0.014731719870267222,0,26,2,9
2018-02-27,429.2792053222656,436.9595947265625,428.9820556640625,434.53662109375,419.8653564453125,14021366,58.48996607794137,0.7342808950435824,-0.6861570605505802,1.4204379555941626,422.47428741455076,425.0386416096968,440.39076981884693,422.47428741455076,404.5578050102546,8.450089421095301,0.012570573427476583,0.015056920070708604,1,27,2,9
2018-02-28,432.4565124511719,437.5539245605469,431.1993103027344,436.3881530761719,421.65435791015625,56650480,59.802177454063774,1.5356629933523323,-0.24179304976999771,1.77745604312233,422.56914978027345,426.1195474636468,440.75715831610165,422.56914978027345,404.38114124444525,8.300412623717959,0.004260934274679773,0.014722778440375457,2,28,2,9
2018-03-01,434.1937561035156,438.833984375,432.4565124511719,433.5765686035156,418.9377136230469,8956590,56.862618552074764,1.9217400868768664,0.1909135775593751,1.7308265093174913,422.27427673339844,426.82973995315814,439.52343659494795,422.27427673339844,405.0251168718489,8.16305971658297,-0.006442852430426749,0.014549378473275277,3,1,3,9
2018-03-05,431.1078796386719,434.3766174316406,421.32452392578125,422.4674377441406,408.2036437988281,12325694,47.02654304693849,1.3161234951653569,0.41595556108057147,0.9001679340847855,421.8228256225586,426.41428259991835,438.54753826720906,421.8228256225586,405.0981129779081,8.512276415816999,-0.025622073847661575,0.01512559510463659,0,5,3,10
2018-03-06,424.7075500488281,427.9991455078125,413.7812805175781,416.40997314453125,402.3507080078125,16019726,42.69024494140481,0.34342245388222636,0.4014489396409025,-0.05802648575867614,421.9714050292969,425.4614912232148,438.4464690715879,421.9714050292969,405.49634098700585,8.91981845684681,-0.014338299377472885,0.01202546849126456,1,6,3,10
2018-03-07,415.6784973144531,415.6784973144531,405.986572265625,406.7637634277344,393.03021240234375,15853546,36.86121576047685,-1.1920771137494626,0.0827437289628295,-1.274820842712292,421.6879623413086,423.68075524269284,438.9842958859142,421.6879623413086,404.391628796703,9.027217201279628,-0.02316517456090994,0.013146955721300707,2,7,3,10
2018-03-08,410.3753662109375,418.0786437988281,408.38671875,416.68426513671875,402.61578369140625,13283967,45.15522412311007,-1.590139862445028,-0.251832989318742,-1.3383068731262862,422.13027038574216,423.0144228516477,438.4098370803416,422.13027038574216,405.8507036911427,9.19062171340921,0.024388853189344806,0.014003176790170624,3,8,3,10
2018-03-09,418.2615051269531,420.2958984375,416.50140380859375,417.4385986328125,403.3446350097656,10638527,45.73889939243434,-1.8237163825329503,-0.5662096679615837,-1.2575067145713668,422.55772094726564,422.48339197366334,437.84276773907493,422.55772094726564,407.27267415545634,8.80518406451614,0.0018103239291895612,0.01399989924604298,4,9,3,10
2018-03-12,420.5930480957031,426.5819396972656,419.4729919433594,425.3018493652344,410.94232177734375,8315150,51.52965875581011,-1.3586669722373586,-0.7247011288167386,-0.6339658434206199,423.1463226318359,422.7518164871463,437.89258592411136,423.1463226318359,408.40005933956047,8.82933813594021,0.018836903818131523,0.014376295614234012,0,12,3,11
2018-03-13,426.0333251953125,427.90771484375,421.2102355957031,426.0104675292969,411.62701416015625,11148731,52.02652890036719,-0.9223006921405954,-0.76422104148151,-0.15807965065908536,423.9235046386719,423.0621642054464,437.5074281842595,423.9235046386719,410.3395810930843,8.677062501090687,0.001666153498086409,0.014225067209663024,1,13,3,11
2018-03-14,424.6161193847656,426.1018981933594,420.2273254394531,424.73040771484375,410.39019775390625,14724464,51.00929962136667,-0.6720207633927657,-0.7457809858637612,0.07376022247099545,424.23323516845704,423.22104453967466,437.5922765614504,424.23323516845704,410.8741937754637,8.476884662006084,-0.003004761413204271,0.013636369473090968,2,14,3,11
2018-03-15,422.8788757324219,424.91326904296875,416.0213928222656,416.8442687988281,402.77032470703125,12711836,45.152090792747956,-1.0973678465528565,-0.8160983580015803,-0.2812694885512762,423.73377990722656,422.613732564356,437.4097948639708,423.73377990722656,410.05776495048235,8.506526916198728,-0.018567398925932843,0.0135368640552917,3,15,3,11
2018-03-16,415.564208984375,415.8842468261719,405.072265625,411.47259521484375,397.5800476074219,30814962,41.64435136283531,-1.8466209429471405,-1.0222028749906924,-0.8244180679564481,422.9200241088867,421.55267186440244,437.45376389796945,422.9200241088867,408.38628431980396,8.739775220315114,-0.012886523783722126,0.013761383920288382,4,16,3,11
2018-03-19,411.9068908691406,414.6041564941406,407.7923889160156,409.3924865722656,395.57012939453125,12630833,40.33751944097424,-2.5785330789266254,-1.3334689157778792,-1.2450641631487462,422.3302795410156,420.394558979437,438.00946445095,422.3302795410156,406.6510946310812,8.602060388730106,-0.005055278691141085,0.013416100367092927,0,19,3,12
2018-03-20,408.38671875,413.27838134765625,405.5294189453125,406.78662109375,393.05224609375,15192983,38.69913596769621,-3.3304588295736153,-1.7328668985370266,-1.5975919310365887,421.4799499511719,419.0985648950859,438.53391214716703,421.4799499511719,404.4259877551767,8.541124818273937,-0.0063652010332037046,0.013335826619815472,1,20,3,12
2018-03-21,409.0953063964844,412.5240478515625,408.38671875,410.0325012207031,396.18853759765625,14715126,41.866500199318594,-3.622689890983736,-2.1108314970263686,-1.5118583939573673,420.92677917480466,418.2351302594304,438.6973434634886,420.92677917480466,403.1562148861207,8.34086067109812,0.007979318784442135,0.013474867409494835,2,21,3,12
2018-03-22,409.6210632324219,416.9128723144531,409.50677490234375,415.1756286621094,401.15802001953125,22129723,46.57672278290506,-3.4000836629622313,-2.3686819302135413,-1.03140173274869,420.44218292236326,417.94374915492364,438.28490767733655,420.44218292236326,402.59945816738997,8.274091866884637,0.012543218954826019,0.01363925814833293,3,22,3,12
2018-03-23,407.15234375,411.44970703125,406.46661376953125,408.6610107421875,394.86334228515625,23469999,41.94116693461429,-3.7066143022786378,-2.636268404626561,-1.0703458976520768,419.7461471557617,417.05967882990115,438.273657461689,419.7461471557617,401.2186368498344,8.305157797291315,-0.015691233950593464,0.014003971800076708,4,23,3,12
2018-03-26,408.6838684082031,413.41552734375,408.0209655761719,411.9526062011719,398.0438232421875,13227705,44.92379490970558,-3.641955600715505,-2.83740584384435,-0.8045497568711553,418.98839416503904,416.57329096049835,437.48924127790923,418.98839416503904,400.48754705216885,8.09725808088323,0.008054586497024507,0.013893997140802875,0,26,3,13
2018-03-27,414.7413330078125,416.3642578125,410.0782165527344,411.3582763671875,397.46954345703125,15179544,44.479474571560964,-3.597204233247851,-2.98936552172505,-0.6078387115228008,418.09920501708984,416.0766229039926,436.2690446094312,418.09920501708984,399.9293654247485,7.967885450803402,-0.0014427141011802425,0.0138088859518084,1,27,3,13
2018-03-28,409.5296325683594,409.552490234375,402.306396484375,403.5407409667969,389.9159851074219,19160609,39.01356543673006,-4.144769897704634,-3.220446396920967,-0.9243235007836672,416.5494110107422,414.8827293861644,434.12461145364637,416.5494110107422,398.974210567838,8.045313624518338,-0.019004201080939254,0.013861825323738248,2,28,3,13
2018-04-02,408.2495422363281,411.884033203125,405.2779846191406,408.2266845703125,394.44366455078125,12494499,43.49580759137938,-4.152733023734129,-3.4069037222836,-0.7458293014505291,415.1413375854492,414.24882035608323,430.5067339440503,415.1413375854492,399.7759412268481,8.06659781107618,0.01161207067293657,0.014174437635111276,0,2,4,14
2018-04-03,407.3352355957031,412.2268981933594,404.7065124511719,411.2439880371094,397.359130859375,13922126,46.235875146825144,-3.870950774426092,-3.4997131327120985,-0.3712376417139933,414.0247085571289,413.9626458495143,426.915568957888,414.0247085571289,401.1338481563698,8.027582663298418,0.007391245062710272,0.014349973318181008,1,3,4,14
2018-04-04,413.598388671875,416.8442687988281,407.81524658203125,409.1181640625,395.30511474609375,14214534,44.5950574980802,-3.7756492064251006,-3.554900347454699,-0.22074885897040142,413.35724487304685,413.5012666317034,425.8051825072133,413.35724487304685,400.9093072388804,8.099114059976879,-0.005169252405989089,0.013286189192866534,2,4,4,14
2018-04-05,413.7812805175781,416.0213928222656,413.0498046875,415.198486328125,401.18011474609375,8527915,50.05465056021353,-3.172915441571888,-3.478503366278137,0.30558792470624896,413.2966705322266,413.66290660279117,425.69629465476794,413.2966705322266,400.89704640968523,8.013693681390361,0.014862019826370032,0.013404876735078173,3,5,4,14
2018-04-06,415.1070556640625,419.90728759765625,413.7355651855469,416.4785461425781,402.4169921875,9664888,51.14608950475184,-2.5624165187638255,-3.295285996775275,0.7328694780114495,413.78240966796875,413.93106274943756,425.87769799777334,413.78240966796875,401.68712133816416,7.882124305013148,0.003083006939099242,0.012240666223305585,4,6,4,14
2018-04-09,417.1871643066406,420.1358947753906,417.1871643066406,418.7643737792969,404.6256408691406,7813897,53.11635023744216,-1.872558844474952,-3.0107405663152105,1.1381817218402586,413.8864151000977,414.39137808561463,426.11476623630847,413.8864151000977,401.6580639638869,7.580354614141673,0.005488464310803298,0.01105676788888099,0,9,4,15
2018-04-10,419.861572265625,422.3760070800781,417.91864013671875,419.2444152832031,405.0894470214844,8455132,53.540112728633176,-1.2724384515498741,-2.6630801433621434,1.3906416918122693,413.97670593261716,414.8535721044326,426.3346181104542,413.97670593261716,401.61879375478014,7.357284066228652,0.0011463284222914538,0.011052838642267072,1,10,4,15
2018-04-11,421.41595458984375,426.4219055175781,418.7872314453125,425.5533142089844,411.1853332519531,13140816,58.809473227895275,-0.28448394504709995,-2.187360903699135,1.902876958652035,413.98927917480466,415.87259516200896,426.39367993149085,413.98927917480466,401.5848784181185,7.377097638088435,0.015048259907098682,0.010752928782782249,2,11,4,15
2018-04-12,425.09613037109375,428.2048645019531,422.5131530761719,424.5704040527344,410.2356262207031,10822592,57.71126351895552,0.414387680860159,-1.6670111867872763,2.0813988676474353,413.9172760009766,416.7009579135066,426.0555900169322,413.9172760009766,401.778961985021,7.2567129086379225,-0.002309722714948226,0.010757871006027216,3,12,4,15
2018-04-13,426.3990478515625,430.5135498046875,424.5704040527344,429.21063232421875,414.7191467285156,12616816,61.378025107937866,1.3273749686168799,-1.068133955706445,2.395508924323325,414.1412872314453,417.8923554764316,427.2000210543732,414.1412872314453,401.08255340851736,7.162886683160437,0.010929231588427069,0.011009736672897702,4,13,4,15
2018-04-16,427.1990966796875,429.73638916015625,424.4789733886719,428.3877258300781,413.9240417480469,8934275,60.37817754733997,1.9619066564308127,-0.4621258332789935,2.4240324897098064,414.7184600830078,418.89191455773124,429.1520665531163,414.7184600830078,400.2848536128993,7.026781618040718,-0.00191725561336753,0.010062153168067543,0,16,4,16
2018-04-17,429.73638916015625,433.0279846191406,427.90771484375,431.6793212890625,417.10455322265625,9599816,62.976197877492154,2.6992663725980606,0.1701526078964174,2.529113764701643,415.7287963867187,420.10976281785804,431.84316614694524,415.7287963867187,399.6144266264922,6.890602200708568,0.007683682936074687,0.009559908846616411,1,17,4,16
2018-04-18,432.1365051269531,433.4851379394531,427.473388671875,428.8220520019531,414.3437194824219,7360987,59.33891482330219,3.0182786700809743,0.7397778203333288,2.2785008497476453,416.7002746582031,420.93950464491473,433.49773686978915,416.7002746582031,399.9028124466171,6.8278269911992515,-0.006618962609969636,0.009630758780889995,2,18,4,16
2018-04-19,429.3249206542969,432.022216796875,427.4505310058594,430.7878723144531,416.2431335449219,9802587,61.007539388947784,3.390638316455579,1.2699499195577788,2.1206883968978003,417.9003372192383,421.877444422966,435.1174831004156,417.9003372192383,400.68319133806096,6.666674048328993,0.00458423325788071,0.00941891084876454,3,19,4,16
2018-04-20,428.8220520019531,430.5821228027344,421.14166259765625,424.20465087890625,409.8821716308594,7326696,53.14249880484636,3.118576063725925,1.639675148391408,1.478900915334517,418.60894470214845,422.09908313305556,435.63803509236953,418.60894470214845,401.57985431192736,6.879498024648127,-0.015281817011648546,0.010172664056103157,4,20,4,16
2018-04-23,425.1647033691406,431.72503662109375,424.4789733886719,427.90771484375,413.46026611328125,7674482,56.5367725540024,3.1652836627574175,1.94479685126461,1.2204868114928074,419.2455490112305,422.6522861531217,436.66119579095306,419.2455490112305,401.8299022315079,6.925275718758082,0.008729428018225072,0.009995923260872359,0,23,4,17
2018-04-24,427.8162841796875,446.0572204589844,427.4505310058594,443.4742126464844,428.50115966796875,19921115,67.26995900717333,4.407578231302182,2.4373531272721247,1.9702251040300571,420.9862091064453,424.63532677153717,440.637781581035,420.9862091064453,401.33463663185563,7.759662414070005,0.03637816581180009,0.011779858913048356,1,24,4,17
2018-04-25,445.1200256347656,448.8459167480469,440.5026550292969,443.6799621582031,428.699951171875,14079382,67.38460580131172,5.347070196409618,3.0192965410996235,2.3277736553099944,422.57257690429685,426.44910157026726,444.0853205412346,422.57257690429685,401.0598332673591,7.801348078690005,0.0004639492124940414,0.011768223863976005,2,25,4,17
2018-04-26,444.8228759765625,451.68035888671875,439.9083251953125,445.897216796875,430.8423767089844,34096999,68.65867822656638,6.1990791408589985,3.6552530610514986,2.5438260798075,424.2995239257813,428.3013030204204,447.4193079352592,424.2995239257813,401.17973991630333,8.084968479598308,0.0049974189230599375,0.011707693802365554,3,26,4,17
2018-04-27,452.5032653808594,462.1951904296875,450.5374450683594,455.474853515625,440.0966491699219,25518647,73.47818126482363,7.559990739961961,4.436200596833592,3.1237901431283692,426.89622955322267,430.8892602104399,451.71049386232505,426.89622955322267,402.0819652441203,8.671611704827892,0.021479471855759602,0.01095453204772068,4,27,4,17
2018-04-30,448.9373779296875,453.7833251953125,438.87969970703125,440.38836669921875,425.51953125,19406069,58.276465871495404,7.336597850885255,5.016280047643924,2.3203178032413305,428.50431365966796,431.79393701889506,452.4229496201042,428.50431365966796,404.5856776992317,9.237578997954026,-0.033122546063651614,0.014004872983241842,0,30,4,18
